en,nl,en-nl,nl-en
tramp,schooier,0,0.1302234035
tramp,snoes,0,0.0204462016
tramp,stamp,0.0112090626,0.1632806148
tramp,eerder,0.0500375762,0
tramp,slet,0.0957731418,0.0390838073
dike,dijk,0.0951419383,0.0565937302
dike,imitatie,0.0238569125,0
dike,pijp,0.0714278816,0
notify,waarschuwing,0.0769026971,0
notify,informeren,0.0141500963,0.0173419545
notify,het,0.0189180635,0
notify,verwittigen,0,0.1219975852
notify,oproep,0.0769026971,0
notify,hoogte,0.0312229857,0
notify,worden,0,0.0131639854
notify,nabijheid,0.0246088631,0.0236138434
notify,al,0.0193794797,0
notify,licht,0.0146115124,0
notify,doorgeven,0.0266083579,0
notify,inlichten,0.0859003127,0.0627767885
affair,affaire,0.170567763,0.7972299032
affair,aangelegenheid,0,0.2800858425
affair,liefdesrelatie,0,0.1785073725
affair,verhouding,0.0672773663,0.3699425173
affair,aanhouding,0,0.0142238933
affair,vreemdgaan,0,0.0417366658
affair,benadrukken,0,0.0113236999
affair,relatie,0.0109198613,0
affair,nee,0.0169005853,0
affair,voorlichting,0,0.0334441813
affair,opduiken,0,0.0159007247
affair,romance,0,0.0133962377
affair,voorval,0,0.0138438997
affair,nep,0.0185469644,0
decimal,komma,0.3003998636,0.0928735572
decimal,cent,0.0168277239,0
decimal,decimaal,0.0336554478,1
decimal,over,0.0154948349,0
frail,mager,0.0195084501,0
frail,breekbaar,0.0131723723,0
frail,zwak,0.1353919784,0
frail,ma,0.0121719389,0
frail,wilskracht,0.0195084501,0.1177850724
frail,teer,0.0555240502,0.0416718334
frail,kwetsbaar,0.0104006717,0
frail,broos,0.0208423617,0.055646023
frail,tenger,0.01050455,0.1113124273
frail,wat,0.0131723723,0
frail,dun,0.0555240502,0.0124905525
frail,berooid,0.01050455,0.1249060906
frail,fragiel,0.0473538447,0.0404089793
innate,onprofessioneel,0.033980665,0
innate,verschil,0.033980665,0
innate,aangeboren,0.7710612659,0.0744498527
innate,karakter,0.0249857831,0
mend,bijleggen,0,0.0205081777
mend,liefdesverdriet,0,0.0335739099
mend,ja,0.0243352634,0
mend,verplegen,0,0.0666666584
mend,omheining,0,0.0603228999
mend,herstellen,0.036128122,0
mend,genezen,0.0200378657,0
mend,huifkar,0,0.2499999999
mend,naaien,0.04996974,0
mend,hoop,0.0256344766,0
mend,nog,0.0249349002,0
mend,aaneen,0,0.0155034993
mend,repareren,0.010193827,0
mend,versteld,0,0.1999166561
mend,buiging,0,0.0285942811
mend,alweer,0.0575151707,0
starter,voorgerecht,0.0366225117,0.1223737044
starter,startschot,0.0312478733,0.0355180607
starter,brandstichter,0,0.0235905605
starter,schakelaar,0.0312478733,0
starter,beginnen,0.1837999909,0.0162470056
starter,entree,0,0.1666941251
starter,basis,0.0312478733,0
starter,baan,0.0246233242,0
starter,bijvoorbeeld,0.0259982306,0
starter,begin,0.014061543,0
starter,kansloos,0,0.0110028788
starter,vooruit,0.0624957466,0
starter,beginner,0,0.0222086414
starter,bedwelmen,0,0.010001856
prohibit,documentaire,0,0.0357278926
prohibit,geloof,0.0342118517,0.021742698
prohibit,mogen,0.0262090794,0
prohibit,verbieden,0.0716248123,0.014604995
prohibit,voor,0.0112038813,0
prohibit,al,0.0112038813,0
prohibit,visvangst,0,0.0312446103
sneeze,fooi,0.0370373128,0.0673869966
sneeze,heen,0.0370373128,0
sneeze,niesen,0,1
sneeze,vandaan,0.0370373128,0
sneeze,hoofd,0.0263705667,0
sneeze,niezen,0.188482885,0.9341868136
sneeze,hatsjoe,0,0.3333331767
cemetery,sporthal,0,0.0186666357
cemetery,begraafplaats,0.1613648799,0.5687609536
cemetery,begrafenis,0.0208059381,0
cemetery,kerkhof,0.2572748678,0.4645684683
rage,rage,0.0469513668,0.4744994246
rage,bui,0,0.0421481604
rage,uitval,0,0.1664431496
rage,boosheid,0,0.0666519698
rage,furieus,0,0.0476507708
rage,depressie,0,0.010093211
rage,volk,0.0555081839,0.024996376
rage,roodborstje,0.0555637477,0
rage,nijd,0,0.1103700067
rage,razernij,0.0426173956,0.5404077843
rage,verkeersagressie,0,0.9989999871
rage,razen,0,0.0252181819
rage,kwaadheid,0,0.0807296859
rage,woede,0.2523149782,0.3130063386
rage,vermageren,0,0.0833611204
rage,woedend,0.0654540948,0.1219992148
rage,wrang,0,0.0779794129
rage,furie,0,0.0625
consume,louter,0,0.0130216963
consume,inslikken,0,0.1014405762
consume,kernenergie,0,0.1986173298
consume,opslorpen,0,0.2499992635
consume,verslinden,0,0.0125064544
consume,verbruiken,0,0.0820410752
consume,verteren,0,0.0637762364
consume,spannend,0.0208215972,0
consume,tijdrovend,0.0453910819,0.1832464954
consume,behoeftig,0,0.0277480331
consume,erna,0.0416431944,0
consume,overmatig,0,0.0230059686
consume,verorberen,0,0.3364368623
consume,opdrinken,0,0.0215003854
consume,tasten,0,0.0115012781
consume,doodop,0,0.0188031717
consume,consumeren,0.184895783,0.3372342257
consume,alcohol,0.0832863887,0
listen,luisteren,0.1047113489,0.4476744072
listen,afasie,0,0.0336545107
listen,jou,0,0.0105020252
listen,kleurrijk,0,0.0143192436
listen,inborst,0,0.0676633
listen,schenken,0,0.0104886383
listen,onrealistisch,0,0.054
listen,los,0,0.0104493478
listen,allah,0,0.0125319124
listen,nou,0,0.0115177415
listen,slapen,0,0.0200350958
listen,aandachtig,0,0.0124927159
listen,grienen,0,0.049999034
listen,inzake,0,0.0420027398
listen,diet,0,0.1666660828
listen,tafelen,0,0.0614692654
listen,popmuziek,0,0.0514217149
listen,hel,0,0.0113756108
listen,smoes,0,0.0294158491
listen,lummel,0,0.0103477731
listen,inslapen,0,0.0154111635
listen,ongehoorzaam,0,0.0221819546
listen,uitzetten,0,0.1110878632
listen,afluisteren,0,0.0535859813
listen,wat,0.0170344496,0
listen,vatbaar,0,0.014342497
listen,presteren,0,0.0107881279
listen,verte,0,0.1111059918
listen,fanfare,0,0.1666943884
listen,schrijver,0,0.0227223745
once,wegnemen,0.029432506,0
once,steken,0,0.0384857712
once,ijstijd,0,0.0153462227
once,als,0.043854434,0
once,verlenen,0,0.0194778728
once,direct,0,0.0660312025
once,categorie,0.029432506,0.0249917868
once,beer,0,0.0134696748
once,meebrengen,0,0.0519881788
once,tegelijk,0.0134213578,0.1531203682
once,meteen,0,0.0477371397
once,meerder,0,0.1669846538
once,een,0.0294326291,0.0169035837
once,daaruit,0,0.0714748817
once,ooit,0.0155191129,0.0499410955
once,lachen,0,0.0100091932
once,zogauw,0,0.2328477176
once,bres,0.0136566828,0.072007256
once,zowaar,0,0.0443377268
once,pijnloos,0.029432506,0
once,beminnelijk,0,0.0666133227
once,onmiddelijk,0,0.1242310553
once,zo,0,0.0100902741
once,zeggen,0.029432506,0
once,nogmaals,0,0.0542811051
once,verantwoordelijkheid,0.0192194264,0
once,er,0.0334941919,0
once,ogenblikkelijk,0,0.1000075344
once,andermaal,0.0147526022,0.0448357433
once,eenmalig,0,0.1883942466
once,pardon,0.0102130796,0
once,eens,0.0543422366,0.024534826
once,dus,0,0.0284565555
once,tegelijkertijd,0,0.0148699159
once,opdagen,0.029432506,0
once,keer,0.1009882555,0.0367161895
once,ineens,0,0.013580203
once,zodra,0,0.125830635
once,niets,0.029432506,0
once,volmaakt,0,0.0341961961
once,maal,0,0.0123442658
once,omarmen,0,0.0362275916
once,verdrinken,0.0138921428,0
unemployed,werkloos,0.3748775304,0.6145630166
unemployed,baan,0.0124477567,0
unemployed,werkeloos,0.061016236,0.6025821289
unemployed,aan,0,0.0112326808
unemployed,werk,0.0257846417,0
truth,versperren,0,0.2498736881
truth,naderen,0,0.0433163263
truth,mama,0.013085269,0
truth,vooraan,0.0131744867,0.0428054172
truth,verraderlijk,0,0.0117499953
truth,egoïsme,0,0.0154957667
truth,werkelijkheid,0,0.0136092108
truth,liefde,0.0297392477,0
truth,eerlijk,0,0.0222838078
truth,onderwijs,0,0.0142843786
truth,tenminste,0.0166539787,0
truth,waarheid,0.5757120236,0.8260344178
truth,standvastig,0,0.2018997819
truth,doen,0,0.0185371162
truth,midden,0,0.0787560021
truth,aan,0.0297990771,0
truth,haardvuur,0,0.0499999406
truth,juistheid,0,0.1110117672
greenland,binnenland,0.0487926226,0.0152601577
wary,voorzichtig,0.0358546805,0
wary,toestand,0.0160073354,0
wary,wantrouwen,0.0180082523,0
wary,behoedzaam,0.1250573078,0.0554477636
wary,hoede,0.4984784289,0.0539847429
wary,bewust,0.0180082523,0
wary,angstig,0.1050481386,0.0420005742
wary,waakzaam,0.0180082523,0
wary,omzichtig,0.0542748716,0.1665632086
wary,laatst,0.0172579085,0
bishop,halve,0.0124582475,0
bishop,bestuderen,0.0147915648,0
bishop,loper,0.0614688683,0.2856980561
bishop,ding,0.0292081322,0
bishop,wat,0.0416247133,0
bishop,hand,0,0.0344681391
bishop,doodslaan,0,0.0217436791
bishop,bisschop,0.1502072988,0.7737253821
bishop,keus,0.0268748149,0
bishop,bijverdienen,0,0.0387744395
bishop,kant,0,0.0231078016
crumble,verpletteren,0.0666528262,0
crumble,broos,0,0.0279896158
crumble,instorten,0.0145303161,0.0272971144
crumble,storten,0.0269943946,0
crumble,metselwerk,0,0.3333333333
crumble,verpulveren,0,0.0500108422
crumble,vergaan,0.012664037,0.0227876137
crumble,uiteen,0.022262044,0.0188392609
crumble,opdrogen,0,0.0799799345
crumble,afbrokkelen,0.0393918203,0.6456689561
buddha,jou,0.0104187657,0
buddha,boeddha,0.3866612339,0.828022222
buddha,heen,0.0118357179,0
buddha,zeus,0.0248383375,0.0162417807
buddha,boedha,0.0449257178,0.9998245308
buddha,muur,0.011919068,0
developed,ontwikkelen,0.0948874901,0.0387767089
developed,daarop,0.0333523691,0
developed,vertegenwoordigen,0,0.0182472249
developed,ontstaan,0.0193444053,0.0101250663
dictator,gedoe,0.0769462834,0.0835515714
dictator,dictator,0.4386707618,0.9688614253
network,ondersteuning,0,0.0526760759
network,verkrijgbaar,0,0.0157433534
network,neer,0.0499512248,0
network,netwerk,0.2789068387,0.6847626871
network,terugblik,0,0.0355971851
network,maar,0.0165004046,0
network,zender,0.0125003065,0.0570902172
network,boos,0,0.0515693624
network,tv,0.0241505922,0
network,oprollen,0,0.0343326334
network,tv-programma,0.050001226,0.1999593314
network,omroep,0.0116002844,0.289879294
commerce,arbeid,0,0.0158788897
commerce,commercie,0.0986912227,0.71211475
commerce,toerisme,0,0.010399922
commerce,commercieel,0.0619855147,0
commerce,knokken,0.0188527372,0
commerce,ja,0.0714118833,0
commerce,commerce,0.1819574786,0.9039740107
commerce,handel,0.2042379862,0.0244975144
commerce,aanvraag,0.0714118833,0
sunburn,rood,0.0181851245,0
sunburn,zon,0.124749954,0
sunburn,zonnebrand,0.3018730665,0.1652822954
sunburn,erosie,0.0227314056,0.0417495854
sunburn,verbranden,0.0213675213,0
sunburn,verbranding,0,0.0122548837
wax,ontharen,0.0140198656,0.0834582709
wax,boenen,0,0.162992122
wax,balustrade,0.0140198656,0.158499916
wax,epileren,0,0.1026025206
wax,oppoetsen,0,0.049999931
wax,staalwol,0,0.1110365913
wax,hars,0.0110476541,0.0627656104
wax,massage,0.0280397312,0
wax,kaars,0,0.010746414
wax,oorsmeer,0,0.1685779596
wax,waxen,0.1382940515,0.4608576448
wax,kaarsvet,0.0101503827,0.9006454209
wax,namaken,0,0.0211910215
wax,dennengeur,0,0.1434983423
wax,smeren,0,0.0214599915
wax,wax,0.1736780949,0.9858489838
lobe,hersenen,0.0137948657,0
lobe,kwab,0.1723958367,0.6459270338
lobe,hersens,0.0262902152,0.0205903257
lobe,cortex,0,0.0177672627
lobe,oorlel,0.1117584051,0.19102654
lobe,roem,0,0.0165923363
lobe,schedel,0.0143946425,0
lobe,lob,0,0.4989941593
interview,misschien,0.0105110783,0
interview,gesprek,0.0406857383,0.0185553689
interview,verhoor,0.046978085,0.1677883432
interview,schoonzoon,0,0.0204290786
interview,aftasten,0.0178759834,0.2500585137
interview,uitstel,0,0.0436541907
interview,ondervraging,0.0124774364,0.0272122095
interview,interview,0.2587012322,0.862967794
interview,solliciteren,0,0.188655819
interview,sollicitatie,0,0.5223953562
interview,intervieuw,0,0.58
interview,ondervragen,0.0196635818,0.0639345618
interview,vraaggesprek,0,0.3778964012
interview,interviewen,0.0722547254,0.7523578244
combat,tweegevecht,0,0.5
combat,vechten,0.0117435206,0
combat,bestrijden,0.0411471556,0
combat,duel,0,0.0125986757
combat,strijden,0.0200722586,0.0326282578
combat,voeren,0.014908441,0
combat,gevechtssport,0,0.3333076798
combat,aangaan,0.0170739129,0.0256553015
combat,gevecht,0.1217661496,0.0290313215
combat,strijd,0.1327600838,0.0149339103
combat,vechtsport,0,0.093804766
lapse,doorlopen,0.0625269061,0.0102038113
lapse,tijdspanne,0.02263474,0.0833586771
lapse,misser,0.02263474,0.0399759938
lapse,vergissing,0.0165071032,0
lapse,vragen,0.0556489465,0
lapse,gemis,0,0.0177632655
lapse,oordelen,0,0.0885739922
lapse,dip,0,0.018
lapse,verbod,0,0.0499481985
lapse,inzinking,0.0750322874,0.0199936147
lapse,vervallen,0.0833483659,0.0779747568
lapse,geheugenverlies,0.0894760027,0.0159943743
lapse,erop,0.0172574261,0
lapse,chauffeur,0.0104419933,0
bran,oog,0.1074018325,0
bran,volkoren,0,0.0292633421
bran,droom,0.0176294044,0
bran,muesli,0.0198799667,0.0156029649
anxious,terzake,0,0.0147556471
anxious,graag,0.0401984345,0
anxious,bang,0.0244976609,0
anxious,bezorgd,0.1223769823,0.0531857174
anxious,gespannen,0.0142531845,0
anxious,gretig,0,0.022726417
anxious,nerveus,0.0471023207,0
anxious,zin,0.0562332671,0
anxious,nervositeit,0,0.0666615125
anxious,begerig,0,0.1881866139
anxious,onrustig,0,0.0177620447
anxious,angstig,0.0924229934,0.1730423659
anxious,ongerust,0.0752746308,0
anxious,alsof,0.1113530041,0
praise,compliment,0.0194086346,0.0205838503
praise,prijs,0.0799855844,0.0507841732
praise,verkondigen,0,0.0186720009
praise,lof,0.3104906126,0.4139487071
praise,reclame,0.0122554523,0
praise,loof,0.0895398349,0.6547409706
praise,stront,0.0100044508,0
praise,loven,0,0.2124453641
praise,eer,0.0169075219,0.0215474801
praise,eren,0.0102545621,0.0274844978
praise,roemen,0,0.4167742917
praise,geloven,0.0100044508,0
praise,lofzang,0,0.0714642679
praise,eerbiedig,0,0.0303157926
lighthouse,bastion,0,0.0555
lighthouse,zending,0.0185490576,0.0250317135
lighthouse,vuurtoren,0.6051213529,0.7479856847
snail,escargots,0.0110007059,0.2500625154
snail,slak,0.4002564546,0.4815135626
snail,precies,0.0191550754,0
invaluable,onschatbaar,0.0859791933,0.5839999995
invaluable,waarde,0.0736488439,0
invaluable,waardevol,0.043656102,0.0883293904
invaluable,onbetaalbaar,0,0.0111609444
invaluable,onmisbaar,0.3935714236,0.1981227604
invaluable,fantastisch,0.0166626344,0
invaluable,falen,0.0166626344,0
performer,actrice,0.0768923859,0
performer,strottenhoofd,0,0.1249872697
performer,wedstrijd,0.0140713066,0
performer,daarop,0,0.0244398521
performer,gemak,0,0.0364488302
performer,artiest,0.096423052,0.0522445974
performer,deelnemer,0.0129948132,0.0240282341
performer,country,0,0.0138698426
performer,zangeres,0.0768925351,0.0238631632
performer,toneelspeelster,0,0.0866663056
shine,poetsen,0.018002621,0.071580901
shine,brand,0,0.0509138725
shine,blinken,0,0.1244298868
shine,slimheid,0,0.0169998074
shine,schijnen,0.0684599671,0.4859335339
shine,zonneschijn,0,0.0406698943
shine,oppoetsen,0,0.0259999641
shine,glanzen,0,0.3327720001
shine,rooien,0,0.0220150604
shine,opstaan,0.0244036334,0.1121996078
shine,worden,0.0203529632,0
shine,glans,0.0344550163,0.3258184335
shine,sterke,0,0.0278203985
shine,schitteren,0.0236034364,0.3549982781
shine,glinsteren,0.050257317,0.2399450492
shine,glimmen,0,0.2080828979
shine,licht,0,0.0185524418
shine,schijn,0,0.041739682
shine,stralen,0.0334548707,0.0581675902
shine,twinkelen,0,0.111
large,vertoning,0,0.1000561013
large,sjiek,0,0.0109868576
large,grootstad,0,0.1994999799
large,cirkelvormig,0,0.1619190405
large,groot,0.0701398903,0.0144674785
large,algemeen,0,0.0143004517
large,je,0.0113103951,0
large,large,0.0460522229,0.8391177376
large,xl,0,0.0666888963
large,duikpak,0,0.0357468784
large,rooien,0,0.0220150604
large,stormachtig,0,0.05
large,rond,0.0213855252,0
large,fors,0,0.0286010783
large,wetenschappelijk,0.0128544763,0
large,bestellen,0.0192624134,0
large,hond,0.0376369802,0
large,koningshuis,0,0.0499823575
large,weelde,0,0.028599636
large,rondzwerven,0,0.0832706613
large,groeien,0.01748672,0
large,talrijk,0.0136265169,0.2500613963
officer,recherche,0,0.0396280845
officer,politieagent,0,0.239712093
officer,bevelhebber,0,0.0546675132
officer,alsjeblief,0,0.0111469141
officer,cipier,0,0.0665083044
officer,centrale,0.022032876,0
officer,vallen,0.0222779332,0
officer,politieman,0,0.0897581666
officer,agent,0.1909384797,0.2840042662
officer,embleem,0,0.0147418431
officer,afleggen,0,0.0178865983
officer,ambtenaar,0,0.0630393894
officer,onderzoeker,0.0221219877,0
officer,gezond,0.0222779332,0
officer,evil,0,0.031007304
officer,miss,0.0222779332,0
officer,vlieger,0,0.0204409106
officer,aub,0.0222779332,0
officer,echte,0.0222779332,0
officer,gouverneur,0,0.0214469963
officer,vorderen,0,0.0207603209
officer,daar,0.0111389666,0
officer,intensief,0,0.0417074525
officer,beambte,0,0.1860429804
officer,garde,0,0.0145119409
officer,macht,0,0.058726576
officer,maart,0,0.0909000729
officer,controle,0.0222779332,0
officer,officier,0.0825078184,0.6494438941
officer,meerdere,0,0.0224273782
officer,rang,0,0.1032893929
officer,garanderen,0,0.0143163703
officer,uitvoerder,0,0.0250049944
officer,bewaarder,0,0.0246136901
officer,assistentie,0,0.0187741765
officer,verklaring,0.0222779332,0
officer,gordel,0,0.1251825937
concert,overleg,0,0.0235793261
concert,organiseren,0.0105569908,0
concert,pas,0.0124934803,0
concert,willen,0.0124934803,0
concert,concert,0.39591839,0.6004561967
concert,revue,0,0.2000096153
concert,opzetten,0.0122436107,0
concert,filmen,0.010432056,0
concert,annuleren,0,0.0200079973
columbus,hem,0.0555521024,0
columbus,afzakken,0,0.0676616059
columbus,columbus,0.6067400621,0.9582021121
morning,nieuwsbericht,0.0222304407,0
morning,hetzelfde,0,0.0251909072
morning,dolen,0,0.1999999898
morning,tijdens,0,0.0105586721
morning,vanochtend,0.0174918444,0.7179471097
morning,dias,0,0.041629176
morning,verzamelen,0,0.0139357437
morning,goeiedag,0,0.2017664345
morning,gejuich,0,0.0117483082
morning,tonic,0,0.0109917463
morning,goeiemorgen,0,0.5348218734
morning,morgen,0.0966730527,0.2513235861
morning,vooral,0.0102704636,0
morning,secretaris,0,0.0143301768
morning,aankleden,0,0.0714297323
morning,ontslag,0,0.0191166871
morning,morgenochtend,0,0.3586359405
morning,depri,0,0.0500360831
morning,goededag,0,0.0152423784
morning,mond,0,0.0476128604
morning,ochtendgloren,0,0.100161211
morning,examen,0,0.1336336284
morning,versa,0,0.0119969615
morning,afgeven,0,0.0195151512
morning,matroos,0,0.1111728847
morning,vanmorgen,0.0672109142,0.8887681871
morning,bed,0,0.0131353757
morning,legioen,0,0.0238500772
morning,ochtendlicht,0,0.3193076815
morning,ontwaken,0,0.0624896038
morning,voormiddag,0,0.3
morning,wandeling,0.0111152203,0
morning,s,0,0.0131057199
morning,morgend,0,0.4846680178
morning,ochtend,0.1294706892,0.7718347329
morning,smorgens,0,0.4146646237
morning,goeiendag,0,0.0323543244
morning,goedendag,0,0.0982189854
morning,open,0.0105372289,0
morning,zondagochtend,0,0.0543078161
morning,morgenvroeg,0,0.6906903968
morning,nieuw,0.0111152203,0.0768937254
edgy,geirriteerd,0.0616851021,0.3998651287
edgy,nerveus,0.0494479765,0.015208261
edgy,mening,0.0147344981,0
edgy,gespannen,0.1578339453,0.011589696
edgy,modebewust,0,0.5
edgy,fel,0,0.0138923383
edgy,geluid,0.0152339726,0
edgy,prikkelbaar,0.1238696786,0.1033677733
polar,onderzeeboot,0,0.0117467773
polar,ijsbeer,0.1279348832,0.5153705642
polar,ijsberen,0.4097914231,0.4594346314
polar,tegenpool,0,0.0726656833
abhor,helling,0.1143642112,0
abhor,afkeer,0.3334233563,0
abhor,jullie,0.0766873719,0
t-bone,t,0.013835636,0
t-bone,opsluiten,0.0833472046,0
t-bone,kassa,0.013835636,0
t-bone,been,0.0155025801,0
tender,pijnlijk,0.0108334231,0
tender,zacht,0.0957507935,0.0154322111
tender,betaalmiddel,0,0.0419697119
tender,motorboot,0,0.045460456
tender,breken,0.0166668048,0
tender,zachtaardig,0,0.0357301608
tender,tederheid,0.0733339411,0.0459907663
tender,mals,0.0233335267,0.2457965362
tender,teder,0.1145009489,0.4663384668
tender,gevoelig,0.0632505242,0.0278313277
tender,teer,0.0125001036,0.0760094242
tender,eerlijkheid,0.0120834335,0
bear,beer,0.2953388767,0.8360784573
bear,brombeer,0,0.1991992032
bear,bijna,0.0135316667,0
bear,loodzwaar,0,0.0554875665
bear,mama,0.0256281566,0
bear,team,0.0256281566,0
bear,torsen,0,0.1665832916
bear,aanvaarden,0,0.0120082988
bear,ijsbeer,0.0272183881,0.4346047193
bear,ijsberen,0,0.1124435978
bear,harig,0,0.0168044324
bear,slapjanus,0,0.0834620615
bear,intimideren,0.0127884501,0.1666633596
bear,grot,0.0120196054,0
bear,aanzien,0,0.0365218217
bear,vervoeren,0,0.0130059599
bear,takelen,0,0.0249999862
bear,bjorn,0,0.0566106077
bear,generator,0.0142748832,0
bear,zullen,0,0.0151321885
bear,stop,0.0256281566,0
bear,troetel,0,0.4999325091
bear,uithouden,0,0.0425055817
bear,knuffelbeer,0,0.298199407
bear,porren,0,0.1532169254
bear,teddybeer,0,0.4605552533
